[ntdll.dll] 0x2b3c7 , 0x2b3d3 [ntdll.dll]
[ntdll.dll] 0x2b455 , 0x2b460 [ntdll.dll]
[ntdll.dll] 0x2b4ef , 0x2b504 [ntdll.dll]
[ntdll.dll] 0x2b522 , 0x2b530 [ntdll.dll]
[ntdll.dll] 0x2b5d4 , 0x2b5de [ntdll.dll]
[ntdll.dll] 0x2b621 , 0x2b63f [ntdll.dll]
[ucrtbase.dll] 0xfde6 , 0xfdef [ucrtbase.dll]
[ucrtbase.dll] 0xfdef , 0xfdfe [ucrtbase.dll]
[ucrtbase.dll] 0x116b5 , 0x116b7 [ucrtbase.dll]
[ucrtbase.dll] 0x116a2 , 0x116ad [ucrtbase.dll]
[ucrtbase.dll] 0x124de , 0x124e6 [ucrtbase.dll]
[ucrtbase.dll] 0x124e6 , 0x124eb [ucrtbase.dll]
[ucrtbase.dll] 0x124eb , 0x124fc [ucrtbase.dll]
[ucrtbase.dll] 0x48830 , 0x4884e [ucrtbase.dll]
[ucrtbase.dll] 0x4884e , 0x48860 [ucrtbase.dll]
[ucrtbase.dll] 0x48870 , 0x48879 [ucrtbase.dll]
[ucrtbase.dll] 0x48810 , 0x48820 [ucrtbase.dll]
[ucrtbase.dll] 0x124fc , 0x12514 [ucrtbase.dll]
[ucrtbase.dll] 0x12844 , 0x1284e [ucrtbase.dll]
[ucrtbase.dll] 0xf040 , 0xf049 [ucrtbase.dll]
[ucrtbase.dll] 0xf063 , 0xf068 [ucrtbase.dll]
[ucrtbase.dll] 0x1284e , 0x12857 [ucrtbase.dll]
[ucrtbase.dll] 0x12857 , 0x12889 [ucrtbase.dll]
[ucrtbase.dll] 0x12889 , 0x1289e [ucrtbase.dll]
[ucrtbase.dll] 0x12768 , 0x1280a [ucrtbase.dll]
[ucrtbase.dll] 0x126db , 0x126ee [ucrtbase.dll]
[ntdll.dll] 0x2f230 , 0x2f248 [ntdll.dll]
[ntdll.dll] 0x2f248 , 0x2f263 [ntdll.dll]
[ntdll.dll] 0x2f263 , 0x2f275 [ntdll.dll]
[ucrtbase.dll] 0x126ee , 0x12700 [ucrtbase.dll]
[ucrtbase.dll] 0x12690 , 0x12699 [ucrtbase.dll]
[ucrtbase.dll] 0x17b4f , 0x17b56 [ucrtbase.dll]
[ucrtbase.dll] 0x17b56 , 0x17b5e [ucrtbase.dll]
[notepad.exe] 0x244f5 , 0x244f7 [notepad.exe]
[notepad.exe] 0x24506 , 0x24517 [notepad.exe]
[notepad.exe] 0x24529 , 0x24537 [notepad.exe]
[notepad.exe] 0x23d19 , 0x23d1e [notepad.exe]
[notepad.exe] 0x24624 , 0x2462a [notepad.exe]
[notepad.exe] 0x23d1e , 0x23d25 [notepad.exe]
[notepad.exe] 0x24e4c , 0x24e52 [notepad.exe]
[ucrtbase.dll] 0x22b40 , 0x22b4e [ucrtbase.dll]
[ucrtbase.dll] 0x22b54 , 0x22b68 [ucrtbase.dll]
[ucrtbase.dll] 0x22b68 , 0x22b74 [ucrtbase.dll]
[ucrtbase.dll] 0x4010 , 0x4015 [ucrtbase.dll]
[ucrtbase.dll] 0x401c , 0x403c [ucrtbase.dll]
[ucrtbase.dll] 0x403c , 0x4048 [ucrtbase.dll]
[ucrtbase.dll] 0x4048 , 0x4060 [ucrtbase.dll]
[KERNELBASE.dll] 0x60d10 , 0x60d33 [KERNELBASE.dll]
[KERNELBASE.dll] 0x60d33 , 0x60d43 [KERNELBASE.dll]
[KERNELBASE.dll] 0x60d43 , 0x60d4c [KERNELBASE.dll]
[KERNELBASE.dll] 0x60d4c , 0x60d6c [KERNELBASE.dll]
[ntdll.dll] 0x10240 , 0x1025c [ntdll.dll]
[ntdll.dll] 0x102b9 , 0x102e0 [ntdll.dll]
[ntdll.dll] 0x10279 , 0x1027e [ntdll.dll]
[ntdll.dll] 0x1027e , 0x10289 [ntdll.dll]
[ntdll.dll] 0x102f0 , 0x10311 [ntdll.dll]
[ntdll.dll] 0x10311 , 0x10339 [ntdll.dll]
[ntdll.dll] 0xa3f00 , 0xa3f09 [ntdll.dll]
[ntdll.dll] 0xa3f09 , 0xa3f0f [ntdll.dll]
[ntdll.dll] 0xa3f20 , 0xa3f26 [ntdll.dll]
[ntdll.dll] 0xa3f80 , 0xa3f89 [ntdll.dll]
[ntdll.dll] 0xa3f89 , 0xa3f92 [ntdll.dll]
[ntdll.dll] 0xa3f92 , 0xa3f9f [ntdll.dll]
[ntdll.dll] 0xa3fb1 , 0xa3fc0 [ntdll.dll]
[ntdll.dll] 0xa402f , 0xa4038 [ntdll.dll]
[ntdll.dll] 0xa4038 , 0xa4051 [ntdll.dll]
[ntdll.dll] 0xa4040 , 0xa4051 [ntdll.dll]
[ntdll.dll] 0xa4051 , 0xa4057 [ntdll.dll]
[ntdll.dll] 0xa4057 , 0xa406a [ntdll.dll]
[ntdll.dll] 0x10339 , 0x10349 [ntdll.dll]
[ntdll.dll] 0x10349 , 0x10365 [ntdll.dll]
[ntdll.dll] 0x10289 , 0x102a1 [ntdll.dll]
[ntdll.dll] 0x102a9 , 0x102b8 [ntdll.dll]
[KERNELBASE.dll] 0x60d6c , 0x60d87 [KERNELBASE.dll]
[KERNELBASE.dll] 0x60d87 , 0x60d90 [KERNELBASE.dll]
[KERNELBASE.dll] 0x60d90 , 0x60dac [KERNELBASE.dll]
[ucrtbase.dll] 0x4060 , 0x4077 [ucrtbase.dll]
[ucrtbase.dll] 0x4077 , 0x4080 [ucrtbase.dll]
[ucrtbase.dll] 0x4080 , 0x40a2 [ucrtbase.dll]
[ucrtbase.dll] 0x4128 , 0x415b [ucrtbase.dll]
[ucrtbase.dll] 0x4162 , 0x4178 [ucrtbase.dll]
[ucrtbase.dll] 0x42e4 , 0x42f6 [ucrtbase.dll]
[ucrtbase.dll] 0x4198 , 0x419c [ucrtbase.dll]
[ucrtbase.dll] 0x416b , 0x4178 [ucrtbase.dll]
[ucrtbase.dll] 0x4178 , 0x4180 [ucrtbase.dll]
[ucrtbase.dll] 0x418b , 0x4198 [ucrtbase.dll]
[ucrtbase.dll] 0x419c , 0x41a2 [ucrtbase.dll]
[ucrtbase.dll] 0x41a2 , 0x41a8 [ucrtbase.dll]
[ucrtbase.dll] 0x42f6 , 0x42ff [ucrtbase.dll]
[ucrtbase.dll] 0x41b1 , 0x41c6 [ucrtbase.dll]
[ucrtbase.dll] 0x42b6 , 0x42bb [ucrtbase.dll]
[ucrtbase.dll] 0x42be , 0x42da [ucrtbase.dll]
[ucrtbase.dll] 0x40a2 , 0x40b8 [ucrtbase.dll]
[ucrtbase.dll] 0x4308 , 0x4320 [ucrtbase.dll]
[ucrtbase.dll] 0x4320 , 0x432e [ucrtbase.dll]
[ucrtbase.dll] 0x432e , 0x4341 [ucrtbase.dll]
[ucrtbase.dll] 0x4341 , 0x434e [ucrtbase.dll]
[ucrtbase.dll] 0xdcf0 , 0xdd01 [ucrtbase.dll]
[ucrtbase.dll] 0xdd01 , 0xdd16 [ucrtbase.dll]
[ucrtbase.dll] 0xdd16 , 0xdd3e [ucrtbase.dll]
[ntdll.dll] 0x2b8fc , 0x2b90b [ntdll.dll]
[ntdll.dll] 0xa41c0 , 0xa41c9 [ntdll.dll]
[ntdll.dll] 0xa41c9 , 0xa41e0 [ntdll.dll]
[ntdll.dll] 0xa4230 , 0xa4252 [ntdll.dll]
[ntdll.dll] 0xa4281 , 0xa428a [ntdll.dll]
[ntdll.dll] 0xa428a , 0xa429c [ntdll.dll]
[ntdll.dll] 0xa4290 , 0xa429c [ntdll.dll]
[ntdll.dll] 0xa429c , 0xa42a2 [ntdll.dll]
[ntdll.dll] 0xa42a2 , 0xa42a9 [ntdll.dll]
[ntdll.dll] 0x2b90b , 0x2b90d [ntdll.dll]
[ucrtbase.dll] 0xdd3e , 0xdd47 [ucrtbase.dll]
[ucrtbase.dll] 0xdd47 , 0xdd52 [ucrtbase.dll]
[ucrtbase.dll] 0x434e , 0x4358 [ucrtbase.dll]
[ucrtbase.dll] 0x4358 , 0x4361 [ucrtbase.dll]
[ucrtbase.dll] 0x40b8 , 0x40c4 [ucrtbase.dll]
[ucrtbase.dll] 0x40c4 , 0x40e0 [ucrtbase.dll]
[ucrtbase.dll] 0x415b , 0x4178 [ucrtbase.dll]
[ucrtbase.dll] 0x4180 , 0x4198 [ucrtbase.dll]
[ucrtbase.dll] 0x42bb , 0x42da [ucrtbase.dll]
[ucrtbase.dll] 0x40e0 , 0x40ea [ucrtbase.dll]
[ucrtbase.dll] 0x40ea , 0x410a [ucrtbase.dll]
[ucrtbase.dll] 0x410a , 0x411d [ucrtbase.dll]
[ucrtbase.dll] 0x22b74 , 0x22b7b [ucrtbase.dll]
[ucrtbase.dll] 0x22b7b , 0x22b88 [ucrtbase.dll]
[notepad.exe] 0x23d25 , 0x23d29 [notepad.exe]
[notepad.exe] 0x23d29 , 0x23d2e [notepad.exe]
[notepad.exe] 0x24648 , 0x24656 [notepad.exe]
[ntdll.dll] 0x6ebf0 , 0x6ebfd [ntdll.dll]
[ntdll.dll] 0x6ebfd , 0x6ec08 [ntdll.dll]
[notepad.exe] 0x23d2e , 0x23d33 [notepad.exe]
[notepad.exe] 0x24670 , 0x24673 [notepad.exe]
[notepad.exe] 0x23d33 , 0x23d38 [notepad.exe]
